# ---------------------------------------------------------------------------------------------------------
# Threshold	Precision	Recall   	F1-measure	Classif-ER	Fls-Alarm-Prob	Miss-Prob   
# ---------------------------------------------------------------------------------------------------------
1.9658700e-02	0.2230971	0.8585859	0.3541667	0.0000488	0.0000465	0.1414141
1.9806800e-02	0.2236842	0.8585859	0.3549061	0.0000486	0.0000464	0.1414141
1.9909400e-02	0.2242744	0.8585859	0.3556485	0.0000484	0.0000462	0.1414141
2.0241300e-02	0.2248677	0.8585859	0.3563941	0.0000483	0.0000461	0.1414141
2.0804200e-02	0.2254642	0.8585859	0.3571429	0.0000481	0.0000459	0.1414141
2.0884400e-02	0.2260638	0.8585859	0.3578947	0.0000480	0.0000458	0.1414141
2.1184900e-02	0.2266667	0.8585859	0.3586498	0.0000478	0.0000456	0.1414141
2.1747000e-02	0.2272727	0.8585859	0.3594080	0.0000476	0.0000454	0.1414141
2.2544100e-02	0.2278820	0.8585859	0.3601695	0.0000475	0.0000453	0.1414141
2.2775800e-02	0.2284946	0.8585859	0.3609342	0.0000473	0.0000451	0.1414141
2.3281900e-02	0.2291105	0.8585859	0.3617021	0.0000472	0.0000450	0.1414141
2.3972600e-02	0.2297297	0.8585859	0.3624733	0.0000470	0.0000448	0.1414141
2.4024300e-02	0.2303523	0.8585859	0.3632479	0.0000469	0.0000447	0.1414141
2.4553100e-02	0.2309783	0.8585859	0.3640257	0.0000467	0.0000445	0.1414141
2.4554200e-02	0.2316076	0.8585859	0.3648069	0.0000465	0.0000443	0.1414141
2.4597500e-02	0.2322404	0.8585859	0.3655914	0.0000464	0.0000442	0.1414141
2.4819600e-02	0.2328767	0.8585859	0.3663793	0.0000462	0.0000440	0.1414141
2.4828500e-02	0.2335165	0.8585859	0.3671706	0.0000461	0.0000439	0.1414141
2.4942500e-02	0.2341598	0.8585859	0.3679654	0.0000459	0.0000437	0.1414141
2.5358800e-02	0.2348066	0.8585859	0.3687636	0.0000458	0.0000436	0.1414141
2.5445300e-02	0.2354571	0.8585859	0.3695652	0.0000456	0.0000434	0.1414141
2.5674000e-02	0.2361111	0.8585859	0.3703704	0.0000454	0.0000432	0.1414141
2.6393100e-02	0.2367688	0.8585859	0.3711790	0.0000453	0.0000431	0.1414141
2.6509900e-02	0.2374302	0.8585859	0.3719912	0.0000451	0.0000429	0.1414141
2.6594400e-02	0.2380952	0.8585859	0.3728070	0.0000450	0.0000428	0.1414141
2.6625700e-02	0.2387640	0.8585859	0.3736264	0.0000448	0.0000426	0.1414141
2.6764600e-02	0.2394366	0.8585859	0.3744493	0.0000447	0.0000425	0.1414141
2.6804800e-02	0.2401130	0.8585859	0.3752759	0.0000445	0.0000423	0.1414141
2.7304800e-02	0.2407932	0.8585859	0.3761062	0.0000443	0.0000421	0.1414141
2.7321400e-02	0.2414773	0.8585859	0.3769401	0.0000442	0.0000420	0.1414141
2.7408900e-02	0.2421652	0.8585859	0.3777778	0.0000440	0.0000418	0.1414141
2.7465300e-02	0.2428571	0.8585859	0.3786192	0.0000439	0.0000417	0.1414141
2.7501800e-02	0.2435530	0.8585859	0.3794643	0.0000437	0.0000415	0.1414141
2.7512800e-02	0.2442529	0.8585859	0.3803132	0.0000436	0.0000414	0.1414141
2.7607200e-02	0.2449568	0.8585859	0.3811659	0.0000434	0.0000412	0.1414141
2.8337500e-02	0.2456647	0.8585859	0.3820225	0.0000432	0.0000410	0.1414141
2.8581000e-02	0.2463768	0.8585859	0.3828829	0.0000431	0.0000409	0.1414141
2.8647800e-02	0.2470930	0.8585859	0.3837472	0.0000429	0.0000407	0.1414141
2.8715200e-02	0.2478134	0.8585859	0.3846154	0.0000428	0.0000406	0.1414141
2.8886500e-02	0.2485380	0.8585859	0.3854875	0.0000426	0.0000404	0.1414141
3.0199700e-02	0.2492669	0.8585859	0.3863636	0.0000425	0.0000403	0.1414141
3.0340900e-02	0.2500000	0.8585859	0.3872437	0.0000423	0.0000401	0.1414141
3.0381100e-02	0.2500000	0.8484848	0.3862069	0.0000425	0.0000396	0.1515152
3.1392300e-02	0.2500000	0.8484848	0.3862069	0.0000423	0.0000396	0.1515152
3.1753500e-02	0.2500000	0.8484848	0.3862069	0.0000421	0.0000396	0.1515152
3.3175400e-02	0.2500000	0.8484848	0.3862069	0.0000420	0.0000396	0.1515152
3.3294400e-02	0.2507463	0.8484848	0.3870968	0.0000418	0.0000395	0.1515152
3.3750900e-02	0.2514970	0.8484848	0.3879908	0.0000417	0.0000393	0.1515152
3.4120400e-02	0.2522523	0.8484848	0.3888889	0.0000415	0.0000392	0.1515152
3.4396200e-02	0.2530120	0.8484848	0.3897912	0.0000414	0.0000390	0.1515152
3.5177100e-02	0.2537764	0.8484848	0.3906977	0.0000412	0.0000388	0.1515152
3.5773500e-02	0.2545455	0.8484848	0.3916084	0.0000410	0.0000387	0.1515152
3.5933600e-02	0.2553191	0.8484848	0.3925234	0.0000409	0.0000385	0.1515152
3.5958100e-02	0.2560976	0.8484848	0.3934426	0.0000407	0.0000384	0.1515152
3.8271000e-02	0.2568807	0.8484848	0.3943662	0.0000406	0.0000382	0.1515152
3.8720300e-02	0.2576687	0.8484848	0.3952941	0.0000404	0.0000381	0.1515152
3.9502200e-02	0.2584615	0.8484848	0.3962264	0.0000403	0.0000379	0.1515152
3.9997100e-02	0.2592593	0.8484848	0.3971631	0.0000401	0.0000377	0.1515152
4.1050900e-02	0.2600619	0.8484848	0.3981043	0.0000399	0.0000376	0.1515152
4.1937200e-02	0.2608696	0.8484848	0.3990499	0.0000398	0.0000374	0.1515152
4.2248800e-02	0.2616822	0.8484848	0.4000000	0.0000396	0.0000373	0.1515152
4.4204500e-02	0.2625000	0.8484848	0.4009547	0.0000395	0.0000371	0.1515152
4.4501100e-02	0.2633229	0.8484848	0.4019139	0.0000393	0.0000370	0.1515152
4.5479400e-02	0.2641509	0.8484848	0.4028777	0.0000392	0.0000368	0.1515152
4.6297300e-02	0.2649842	0.8484848	0.4038462	0.0000390	0.0000366	0.1515152
4.6359000e-02	0.2658228	0.8484848	0.4048193	0.0000388	0.0000365	0.1515152
4.6365600e-02	0.2666667	0.8484848	0.4057971	0.0000387	0.0000363	0.1515152
4.6982900e-02	0.2675159	0.8484848	0.4067797	0.0000385	0.0000362	0.1515152
4.7308000e-02	0.2683706	0.8484848	0.4077670	0.0000384	0.0000360	0.1515152
4.7818200e-02	0.2692308	0.8484848	0.4087591	0.0000382	0.0000359	0.1515152
4.9182800e-02	0.2700965	0.8484848	0.4097561	0.0000381	0.0000357	0.1515152
4.9254000e-02	0.2709677	0.8484848	0.4107579	0.0000379	0.0000355	0.1515152
4.9412400e-02	0.2718447	0.8484848	0.4117647	0.0000377	0.0000354	0.1515152
4.9681400e-02	0.2727273	0.8484848	0.4127764	0.0000376	0.0000352	0.1515152
4.9787000e-02	0.2736156	0.8484848	0.4137931	0.0000374	0.0000351	0.1515152
4.9800500e-02	0.2745098	0.8484848	0.4148148	0.0000373	0.0000349	0.1515152
5.0586500e-02	0.2754098	0.8484848	0.4158416	0.0000371	0.0000348	0.1515152
5.1587000e-02	0.2763158	0.8484848	0.4168734	0.0000370	0.0000346	0.1515152
5.3084800e-02	0.2772277	0.8484848	0.4179104	0.0000368	0.0000344	0.1515152
5.3468000e-02	0.2781457	0.8484848	0.4189526	0.0000366	0.0000343	0.1515152
5.5009000e-02	0.2790698	0.8484848	0.4200000	0.0000365	0.0000341	0.1515152
5.5010000e-02	0.2800000	0.8484848	0.4210526	0.0000363	0.0000340	0.1515152
5.5955900e-02	0.2809365	0.8484848	0.4221106	0.0000362	0.0000338	0.1515152
5.6016400e-02	0.2818792	0.8484848	0.4231738	0.0000360	0.0000337	0.1515152
5.6530600e-02	0.2828283	0.8484848	0.4242424	0.0000359	0.0000335	0.1515152
5.6636600e-02	0.2837838	0.8484848	0.4253165	0.0000357	0.0000333	0.1515152
5.8602200e-02	0.2847458	0.8484848	0.4263959	0.0000355	0.0000332	0.1515152
5.9010500e-02	0.2857143	0.8484848	0.4274809	0.0000354	0.0000330	0.1515152
6.3451000e-02	0.2866894	0.8484848	0.4285714	0.0000352	0.0000329	0.1515152
6.4711100e-02	0.2876712	0.8484848	0.4296675	0.0000351	0.0000327	0.1515152
6.8463000e-02	0.2886598	0.8484848	0.4307692	0.0000349	0.0000326	0.1515152
6.9451900e-02	0.2896552	0.8484848	0.4318766	0.0000348	0.0000324	0.1515152
6.9454000e-02	0.2906574	0.8484848	0.4329897	0.0000346	0.0000322	0.1515152
7.0561200e-02	0.2916667	0.8484848	0.4341085	0.0000344	0.0000321	0.1515152
7.2314000e-02	0.2926829	0.8484848	0.4352332	0.0000343	0.0000319	0.1515152
7.3410900e-02	0.2937063	0.8484848	0.4363636	0.0000341	0.0000318	0.1515152
7.4075300e-02	0.2947368	0.8484848	0.4375000	0.0000340	0.0000316	0.1515152
7.4156700e-02	0.2957746	0.8484848	0.4386423	0.0000338	0.0000315	0.1515152
7.9717000e-02	0.2968198	0.8484848	0.4397906	0.0000337	0.0000313	0.1515152
7.9757600e-02	0.2978723	0.8484848	0.4409449	0.0000335	0.0000311	0.1515152
8.0076800e-02	0.2989324	0.8484848	0.4421053	0.0000333	0.0000310	0.1515152
8.1029000e-02	0.3000000	0.8484848	0.4432718	0.0000332	0.0000308	0.1515152
8.6726900e-02	0.3010753	0.8484848	0.4444444	0.0000330	0.0000307	0.1515152
8.7066400e-02	0.3021583	0.8484848	0.4456233	0.0000329	0.0000305	0.1515152
8.8201600e-02	0.3032491	0.8484848	0.4468085	0.0000327	0.0000304	0.1515152
8.8547400e-02	0.3043478	0.8484848	0.4480000	0.0000326	0.0000302	0.1515152
8.9951000e-02	0.3054545	0.8484848	0.4491979	0.0000324	0.0000300	0.1515152
9.0129000e-02	0.3065693	0.8484848	0.4504021	0.0000322	0.0000299	0.1515152
9.4871300e-02	0.3076923	0.8484848	0.4516129	0.0000321	0.0000297	0.1515152
9.5849300e-02	0.3088235	0.8484848	0.4528302	0.0000319	0.0000296	0.1515152
9.6825800e-02	0.3099631	0.8484848	0.4540541	0.0000318	0.0000294	0.1515152
9.7383500e-02	0.3111111	0.8484848	0.4552846	0.0000316	0.0000293	0.1515152
9.9531200e-02	0.3122677	0.8484848	0.4565217	0.0000315	0.0000291	0.1515152
1.0725400e-01	0.3134328	0.8484848	0.4577657	0.0000313	0.0000289	0.1515152
1.1157900e-01	0.3146067	0.8484848	0.4590164	0.0000311	0.0000288	0.1515152
1.1398300e-01	0.3157895	0.8484848	0.4602740	0.0000310	0.0000286	0.1515152
1.1449400e-01	0.3169811	0.8484848	0.4615385	0.0000308	0.0000285	0.1515152
1.1669600e-01	0.3181818	0.8484848	0.4628099	0.0000307	0.0000283	0.1515152
1.1756400e-01	0.3193916	0.8484848	0.4640884	0.0000305	0.0000281	0.1515152
1.2031300e-01	0.3206107	0.8484848	0.4653740	0.0000304	0.0000280	0.1515152
1.2195700e-01	0.3206107	0.8383838	0.4638414	0.0000305	0.0000277	0.1616162
1.2643100e-01	0.3206107	0.8383838	0.4638414	0.0000304	0.0000277	0.1616162
1.2686900e-01	0.3206107	0.8383838	0.4638414	0.0000302	0.0000277	0.1616162
1.2743600e-01	0.3217054	0.8383838	0.4649860	0.0000300	0.0000275	0.1616162
1.3497500e-01	0.3229572	0.8383838	0.4662921	0.0000299	0.0000274	0.1616162
1.3669900e-01	0.3242188	0.8383838	0.4676056	0.0000297	0.0000272	0.1616162
1.4006500e-01	0.3254902	0.8383838	0.4689266	0.0000296	0.0000270	0.1616162
1.4013700e-01	0.3267717	0.8383838	0.4702550	0.0000294	0.0000269	0.1616162
1.4286400e-01	0.3280632	0.8383838	0.4715909	0.0000293	0.0000267	0.1616162
1.4509800e-01	0.3293651	0.8383838	0.4729345	0.0000291	0.0000266	0.1616162
1.4777900e-01	0.3306773	0.8383838	0.4742857	0.0000289	0.0000264	0.1616162
1.5124600e-01	0.3320000	0.8383838	0.4756447	0.0000288	0.0000263	0.1616162
1.5168100e-01	0.3333333	0.8383838	0.4770115	0.0000286	0.0000261	0.1616162
1.5980800e-01	0.3346774	0.8383838	0.4783862	0.0000285	0.0000259	0.1616162
1.6222900e-01	0.3360324	0.8383838	0.4797688	0.0000283	0.0000258	0.1616162
1.6240500e-01	0.3373984	0.8383838	0.4811594	0.0000281	0.0000256	0.1616162
1.6425400e-01	0.3387755	0.8383838	0.4825581	0.0000280	0.0000255	0.1616162
1.6868900e-01	0.3401639	0.8383838	0.4839650	0.0000278	0.0000253	0.1616162
1.7547200e-01	0.3415638	0.8383838	0.4853801	0.0000277	0.0000252	0.1616162
1.7571300e-01	0.3429752	0.8383838	0.4868035	0.0000275	0.0000250	0.1616162
1.7680300e-01	0.3443983	0.8383838	0.4882353	0.0000274	0.0000248	0.1616162
1.7723600e-01	0.3458333	0.8383838	0.4896755	0.0000272	0.0000247	0.1616162
1.8265000e-01	0.3472803	0.8383838	0.4911243	0.0000270	0.0000245	0.1616162
1.9475200e-01	0.3487395	0.8383838	0.4925816	0.0000269	0.0000244	0.1616162
1.9526300e-01	0.3502110	0.8383838	0.4940476	0.0000267	0.0000242	0.1616162
2.0278900e-01	0.3516949	0.8383838	0.4955224	0.0000266	0.0000241	0.1616162
2.0467200e-01	0.3531915	0.8383838	0.4970060	0.0000264	0.0000239	0.1616162
2.2064100e-01	0.3547009	0.8383838	0.4984985	0.0000263	0.0000237	0.1616162
2.2382000e-01	0.3562232	0.8383838	0.5000000	0.0000261	0.0000236	0.1616162
2.2721000e-01	0.3577586	0.8383838	0.5015106	0.0000259	0.0000234	0.1616162
2.2786500e-01	0.3593074	0.8383838	0.5030303	0.0000258	0.0000233	0.1616162
2.2894100e-01	0.3608696	0.8383838	0.5045593	0.0000256	0.0000231	0.1616162
2.3116300e-01	0.3624454	0.8383838	0.5060976	0.0000255	0.0000230	0.1616162
2.4363100e-01	0.3640351	0.8383838	0.5076453	0.0000253	0.0000228	0.1616162
2.4509400e-01	0.3656388	0.8383838	0.5092025	0.0000252	0.0000226	0.1616162
2.4575800e-01	0.3672566	0.8383838	0.5107692	0.0000250	0.0000225	0.1616162
2.5922300e-01	0.3688889	0.8383838	0.5123457	0.0000248	0.0000223	0.1616162
2.6867500e-01	0.3705357	0.8383838	0.5139319	0.0000247	0.0000222	0.1616162
2.6922300e-01	0.3721973	0.8383838	0.5155280	0.0000245	0.0000220	0.1616162
2.7136400e-01	0.3738739	0.8383838	0.5171340	0.0000244	0.0000219	0.1616162
2.7279400e-01	0.3738739	0.8282828	0.5151962	0.0000245	0.0000216	0.1717172
2.8943100e-01	0.3738739	0.8282828	0.5151962	0.0000244	0.0000216	0.1717172
2.9485900e-01	0.3744292	0.8282828	0.5157233	0.0000242	0.0000215	0.1717172
3.0655200e-01	0.3761468	0.8282828	0.5173502	0.0000241	0.0000214	0.1717172
3.1136900e-01	0.3761468	0.8181818	0.5153631	0.0000242	0.0000211	0.1818182
3.1771800e-01	0.3761468	0.8181818	0.5153631	0.0000241	0.0000211	0.1818182
3.1810300e-01	0.3767442	0.8181818	0.5159236	0.0000239	0.0000211	0.1818182
3.2966400e-01	0.3767442	0.8080808	0.5138983	0.0000241	0.0000208	0.1919192
3.4065300e-01	0.3767442	0.8080808	0.5138983	0.0000239	0.0000208	0.1919192
3.7632000e-01	0.3767442	0.7979798	0.5118381	0.0000241	0.0000206	0.2020202
3.8097300e-01	0.3767442	0.7979798	0.5118381	0.0000239	0.0000206	0.2020202
3.9309400e-01	0.3767442	0.7979798	0.5118381	0.0000237	0.0000206	0.2020202
3.9570800e-01	0.3779904	0.7979798	0.5129870	0.0000236	0.0000204	0.2020202
4.3116000e-01	0.3798077	0.7979798	0.5146580	0.0000234	0.0000203	0.2020202
4.3158700e-01	0.3816425	0.7979798	0.5163399	0.0000233	0.0000201	0.2020202
4.3208900e-01	0.3834951	0.7979798	0.5180328	0.0000231	0.0000200	0.2020202
4.3704900e-01	0.3853659	0.7979798	0.5197368	0.0000230	0.0000198	0.2020202
4.3719100e-01	0.3872549	0.7979798	0.5214521	0.0000228	0.0000197	0.2020202
4.4579400e-01	0.3891626	0.7979798	0.5231788	0.0000226	0.0000195	0.2020202
4.6089100e-01	0.3910891	0.7979798	0.5249169	0.0000225	0.0000193	0.2020202
4.7571900e-01	0.3930348	0.7979798	0.5266667	0.0000223	0.0000192	0.2020202
4.8831900e-01	0.3950000	0.7979798	0.5284281	0.0000222	0.0000190	0.2020202
4.9644900e-01	0.3969849	0.7979798	0.5302013	0.0000220	0.0000189	0.2020202
5.0934900e-01	0.3989899	0.7979798	0.5319865	0.0000219	0.0000187	0.2020202
5.1667100e-01	0.4010152	0.7979798	0.5337838	0.0000217	0.0000186	0.2020202
5.2842000e-01	0.4030612	0.7979798	0.5355932	0.0000215	0.0000184	0.2020202
5.3583100e-01	0.4051282	0.7979798	0.5374150	0.0000214	0.0000182	0.2020202
5.5305600e-01	0.4072165	0.7979798	0.5392491	0.0000212	0.0000181	0.2020202
5.6139800e-01	0.4093264	0.7979798	0.5410959	0.0000211	0.0000179	0.2020202
5.7750700e-01	0.4114583	0.7979798	0.5429553	0.0000209	0.0000178	0.2020202
5.8768300e-01	0.4136126	0.7979798	0.5448276	0.0000208	0.0000176	0.2020202
6.0157900e-01	0.4136126	0.7878788	0.5424535	0.0000209	0.0000174	0.2121212
6.0908400e-01	0.4136126	0.7777778	0.5400391	0.0000211	0.0000172	0.2222222
6.1169400e-01	0.4136126	0.7777778	0.5400391	0.0000209	0.0000172	0.2222222
6.3775700e-01	0.4136126	0.7777778	0.5400391	0.0000208	0.0000172	0.2222222
6.5556800e-01	0.4139785	0.7777778	0.5403509	0.0000206	0.0000171	0.2222222
6.5915900e-01	0.4162162	0.7777778	0.5422535	0.0000204	0.0000170	0.2222222
6.6210600e-01	0.4184783	0.7777778	0.5441696	0.0000203	0.0000168	0.2222222
6.8995500e-01	0.4184783	0.7676768	0.5416763	0.0000204	0.0000166	0.2323232
6.9169800e-01	0.4184783	0.7676768	0.5416763	0.0000203	0.0000166	0.2323232
6.9392100e-01	0.4198895	0.7676768	0.5428571	0.0000201	0.0000165	0.2323232
6.9960700e-01	0.4222222	0.7676768	0.5448029	0.0000200	0.0000164	0.2323232
7.1883800e-01	0.4245810	0.7676768	0.5467626	0.0000198	0.0000162	0.2323232
7.2063400e-01	0.4269663	0.7676768	0.5487365	0.0000197	0.0000160	0.2323232
7.3616300e-01	0.4293785	0.7676768	0.5507246	0.0000195	0.0000159	0.2323232
7.4510300e-01	0.4318182	0.7676768	0.5527273	0.0000193	0.0000157	0.2323232
7.6120100e-01	0.4342857	0.7676768	0.5547445	0.0000192	0.0000156	0.2323232
7.7275600e-01	0.4367816	0.7676768	0.5567766	0.0000190	0.0000154	0.2323232
7.7288400e-01	0.4393064	0.7676768	0.5588235	0.0000189	0.0000153	0.2323232
7.7862800e-01	0.4418605	0.7676768	0.5608856	0.0000187	0.0000151	0.2323232
7.8036500e-01	0.4444444	0.7676768	0.5629630	0.0000186	0.0000149	0.2323232
7.8097200e-01	0.4470588	0.7676768	0.5650558	0.0000184	0.0000148	0.2323232
8.2522900e-01	0.4497041	0.7676768	0.5671642	0.0000182	0.0000146	0.2323232
8.3235700e-01	0.4523810	0.7676768	0.5692884	0.0000181	0.0000145	0.2323232
8.5095200e-01	0.4550898	0.7676768	0.5714286	0.0000179	0.0000143	0.2323232
8.5490200e-01	0.4578313	0.7676768	0.5735849	0.0000178	0.0000142	0.2323232
8.7569800e-01	0.4606061	0.7676768	0.5757576	0.0000176	0.0000140	0.2323232
8.8224800e-01	0.4634146	0.7676768	0.5779468	0.0000175	0.0000138	0.2323232
8.8588700e-01	0.4662577	0.7676768	0.5801527	0.0000173	0.0000137	0.2323232
9.1159800e-01	0.4691358	0.7676768	0.5823755	0.0000171	0.0000135	0.2323232
9.1275600e-01	0.4720497	0.7676768	0.5846154	0.0000170	0.0000134	0.2323232
9.1277000e-01	0.4720497	0.7575758	0.5816623	0.0000171	0.0000132	0.2424242
9.1544300e-01	0.4720497	0.7474747	0.5786604	0.0000173	0.0000130	0.2525253
9.1591000e-01	0.4720497	0.7474747	0.5786604	0.0000171	0.0000130	0.2525253
9.1718800e-01	0.4720497	0.7474747	0.5786604	0.0000170	0.0000130	0.2525253
9.2377600e-01	0.4743590	0.7474747	0.5803922	0.0000168	0.0000129	0.2525253
9.2469600e-01	0.4774194	0.7474747	0.5826772	0.0000167	0.0000127	0.2525253
9.2584300e-01	0.4805195	0.7474747	0.5849802	0.0000165	0.0000126	0.2525253
9.2639400e-01	0.4836601	0.7474747	0.5873016	0.0000164	0.0000124	0.2525253
9.2777800e-01	0.4868421	0.7474747	0.5896414	0.0000162	0.0000123	0.2525253
9.3080400e-01	0.4900662	0.7474747	0.5920000	0.0000160	0.0000121	0.2525253
9.3485000e-01	0.4933333	0.7474747	0.5943775	0.0000159	0.0000120	0.2525253
9.4349500e-01	0.4933333	0.7373737	0.5911578	0.0000160	0.0000118	0.2626263
9.4514500e-01	0.4933333	0.7373737	0.5911578	0.0000159	0.0000118	0.2626263
9.5193300e-01	0.4965986	0.7373737	0.5934959	0.0000157	0.0000116	0.2626263
9.5481600e-01	0.5000000	0.7373737	0.5959184	0.0000156	0.0000115	0.2626263
9.5649000e-01	0.5000000	0.7272727	0.5925926	0.0000157	0.0000113	0.2727273
9.5948400e-01	0.5000000	0.7272727	0.5925926	0.0000156	0.0000113	0.2727273
9.6278600e-01	0.5034965	0.7272727	0.5950413	0.0000154	0.0000112	0.2727273
9.6298900e-01	0.5070423	0.7272727	0.5975104	0.0000153	0.0000110	0.2727273
9.6396000e-01	0.5070423	0.7171717	0.5940732	0.0000154	0.0000109	0.2828283
9.6420400e-01	0.5071429	0.7171717	0.5941423	0.0000153	0.0000109	0.2828283
9.6539400e-01	0.5107914	0.7171717	0.5966387	0.0000151	0.0000107	0.2828283
9.7150600e-01	0.5144928	0.7171717	0.5991561	0.0000149	0.0000105	0.2828283
9.7281800e-01	0.5144928	0.7070707	0.5956019	0.0000151	0.0000104	0.2929293
9.7336200e-01	0.5144928	0.6969697	0.5919884	0.0000153	0.0000102	0.3030303
9.7384900e-01	0.5144928	0.6969697	0.5919884	0.0000151	0.0000102	0.3030303
9.7412300e-01	0.5149254	0.6969697	0.5922747	0.0000149	0.0000102	0.3030303
9.7505000e-01	0.5187970	0.6969697	0.5948276	0.0000148	0.0000101	0.3030303
9.7516200e-01	0.5227273	0.6969697	0.5974026	0.0000146	0.0000099	0.3030303
9.7730000e-01	0.5267176	0.6969697	0.6000000	0.0000145	0.0000098	0.3030303
9.7853400e-01	0.5267176	0.6868687	0.5962259	0.0000146	0.0000096	0.3131313
9.7905300e-01	0.5271318	0.6868687	0.5964912	0.0000145	0.0000096	0.3131313
9.8211800e-01	0.5312500	0.6868687	0.5991189	0.0000143	0.0000094	0.3131313
9.8381700e-01	0.5354331	0.6868687	0.6017699	0.0000142	0.0000093	0.3131313
9.8565900e-01	0.5396825	0.6868687	0.6044444	0.0000140	0.0000091	0.3131313
9.8572700e-01	0.5440000	0.6868687	0.6071429	0.0000138	0.0000090	0.3131313
9.8712600e-01	0.5483871	0.6868687	0.6098655	0.0000137	0.0000088	0.3131313
9.8755800e-01	0.5483871	0.6767677	0.6058511	0.0000138	0.0000087	0.3232323
9.8776200e-01	0.5483871	0.6666667	0.6017699	0.0000140	0.0000085	0.3333333
9.9044200e-01	0.5483871	0.6666667	0.6017699	0.0000138	0.0000085	0.3333333
9.9085500e-01	0.5500000	0.6666667	0.6027397	0.0000137	0.0000085	0.3333333
9.9227400e-01	0.5500000	0.6565657	0.5985768	0.0000138	0.0000084	0.3434343
9.9253800e-01	0.5500000	0.6464646	0.5943436	0.0000140	0.0000082	0.3535354
9.9295500e-01	0.5500000	0.6363636	0.5900383	0.0000142	0.0000081	0.3636364
9.9314900e-01	0.5500000	0.6363636	0.5900383	0.0000140	0.0000081	0.3636364
9.9361800e-01	0.5500000	0.6363636	0.5900383	0.0000138	0.0000081	0.3636364
9.9390400e-01	0.5526316	0.6363636	0.5915493	0.0000137	0.0000080	0.3636364
9.9491600e-01	0.5575221	0.6363636	0.5943396	0.0000135	0.0000079	0.3636364
9.9501700e-01	0.5625000	0.6363636	0.5971564	0.0000134	0.0000077	0.3636364
9.9534300e-01	0.5675676	0.6363636	0.6000000	0.0000132	0.0000075	0.3636364
9.9610800e-01	0.5675676	0.6262626	0.5954722	0.0000134	0.0000074	0.3737374
9.9611500e-01	0.5675676	0.6161616	0.5908672	0.0000135	0.0000073	0.3838384
9.9631000e-01	0.5675676	0.6161616	0.5908672	0.0000134	0.0000073	0.3838384
9.9655100e-01	0.5675676	0.6060606	0.5861828	0.0000135	0.0000072	0.3939394
9.9686800e-01	0.5675676	0.6060606	0.5861828	0.0000134	0.0000072	0.3939394
9.9744700e-01	0.5675676	0.5959596	0.5814172	0.0000135	0.0000071	0.4040404
9.9753600e-01	0.5675676	0.5959596	0.5814172	0.0000134	0.0000071	0.4040404
9.9763300e-01	0.5675676	0.5858586	0.5765680	0.0000135	0.0000069	0.4141414
9.9773800e-01	0.5675676	0.5757576	0.5716332	0.0000137	0.0000068	0.4242424
9.9796600e-01	0.5675676	0.5656566	0.5666105	0.0000138	0.0000067	0.4343434
9.9804000e-01	0.5675676	0.5656566	0.5666105	0.0000137	0.0000067	0.4343434
9.9827400e-01	0.5675676	0.5656566	0.5666105	0.0000135	0.0000067	0.4343434
9.9827500e-01	0.5714286	0.5656566	0.5685279	0.0000134	0.0000066	0.4343434
9.9840600e-01	0.5773196	0.5656566	0.5714286	0.0000132	0.0000064	0.4343434
9.9856300e-01	0.5773196	0.5555556	0.5662285	0.0000134	0.0000063	0.4444444
9.9858500e-01	0.5789474	0.5555556	0.5670103	0.0000132	0.0000063	0.4444444
9.9883700e-01	0.5789474	0.5454545	0.5617021	0.0000134	0.0000062	0.4545455
9.9885800e-01	0.5789474	0.5353535	0.5562977	0.0000135	0.0000061	0.4646465
9.9901800e-01	0.5789474	0.5353535	0.5562977	0.0000134	0.0000061	0.4646465
9.9902400e-01	0.5789474	0.5252525	0.5507944	0.0000135	0.0000059	0.4747475
9.9906100e-01	0.5789474	0.5151515	0.5451895	0.0000137	0.0000058	0.4848485
9.9908500e-01	0.5789474	0.5151515	0.5451895	0.0000135	0.0000058	0.4848485
9.9917100e-01	0.5789474	0.5050505	0.5394801	0.0000137	0.0000057	0.4949495
9.9919400e-01	0.5789474	0.5050505	0.5394801	0.0000135	0.0000057	0.4949495
9.9925400e-01	0.5813953	0.5050505	0.5405405	0.0000134	0.0000057	0.4949495
9.9928200e-01	0.5882353	0.5050505	0.5434783	0.0000132	0.0000055	0.4949495
9.9931500e-01	0.5882353	0.4949495	0.5375754	0.0000134	0.0000054	0.5050505
9.9942000e-01	0.5903614	0.4949495	0.5384615	0.0000132	0.0000053	0.5050505
9.9944000e-01	0.5975610	0.4949495	0.5414365	0.0000131	0.0000052	0.5050505
9.9949000e-01	0.6049383	0.4949495	0.5444444	0.0000129	0.0000050	0.5050505
9.9949100e-01	0.6049383	0.4848485	0.5382767	0.0000131	0.0000049	0.5151515
9.9951100e-01	0.6075949	0.4848485	0.5393258	0.0000129	0.0000049	0.5151515
9.9953000e-01	0.6075949	0.4747475	0.5330183	0.0000131	0.0000048	0.5252525
9.9955200e-01	0.6103896	0.4747475	0.5340909	0.0000129	0.0000047	0.5252525
9.9959200e-01	0.6103896	0.4646465	0.5276388	0.0000131	0.0000046	0.5353535
9.9962100e-01	0.6103896	0.4545455	0.5210643	0.0000132	0.0000045	0.5454545
9.9971300e-01	0.6103896	0.4444444	0.5143639	0.0000134	0.0000044	0.5555556
9.9972300e-01	0.6103896	0.4343434	0.5075339	0.0000135	0.0000043	0.5656566
